score,comment,reply
2.2,号称五星级，徒有虚名！豪华双床房  ，一点也配不上“豪华”。1.房间小，放了沙发在窗户边上，紧靠着床铺，走路都要磕碰。2.室内闷热，空调显示室温始终是24℃，整晚烦躁。3.早餐更是糟糕透顶：一个五星级酒店只有少数几种：稀饭、鸡蛋、馒头之类的。牛排之类稍好一点东西的根本没有！早餐真是差劲到极点！再也不会想住这家酒店了！,感谢您入住上海龙之梦万丽酒店！我们已经把您的反馈及时转达给服务团队和酒店管理层，衷心期待您在不久的将来能够再次选择上海龙之梦万丽酒店！
2.5,前台服务员说给我升级视野好的房间，给我弄个转角房，超级小，太郁闷了。卫生间也很挤。不开心☹️！下次不去住了。,尊敬的宾客，感谢您入住上海龙之梦万丽酒店。我们已将您的评论转达给了相关部门，希望本次入住没有影响您对酒店的印象。衷心期待您在不久的将来能够再次入住！
2.5,隔音差 夜晚更是来了一场不堪入耳的叫声……把孩子都吓到了  ,尊敬的宾客，感谢您入住上海龙之梦万丽酒店。我们已将您的评论转达给了相关部门，衷心期待您在不久的将来能够回到上海龙之梦万丽酒店！
1.5,体验太差了，入住排队，电梯等候时间长，设施老旧,尊敬的宾客，感谢您入住上海龙之梦万丽酒店。我们已将您的评论转达给了相关部门，希望本次入住没有影响您对酒店的印象。衷心期待您在不久的将来能够再次入住！
2.2,房间床单，浴缸不干净。空调系统也是。🧹卫生：,尊敬的宾客，感谢您入住上海龙之梦万丽酒店。感谢您的真知灼见，我们已将您的评论转达给了相关部门。衷心期待您在不久的将来能够再次入住！
2.7,早餐服务态度不好，服务人员不关心客人，管理比较乱。比以往退步了。希望可以改进，对得起五星级标准及维护上海的形象。,我们注意到您给此次入住的评价，我们完全能理解您的体验和心情。为此，对您入住期间带来的不便，我们深表歉意。作为万豪品牌旗下的万丽的品牌，我们致力于创造一个趣意，地道，独特的体验给我们的客人，无论是住宿还是餐饮。对于您的反馈我们非常重视，我们将您的反馈分享给了酒店的运营团队，并对员工进行再培训，以提高服务品质。希望您再次支持和选择上海龙之梦万丽酒店。如有任何进一步的探讨或需要任何协助，您可以随时联系我。
2.7,出差，早上八点出门下午三点回来房间没打扫。前台办理续住手续二十分钟办不完。说有前一天的费用问题要查清，告知前台押金足够，出门谈事很累了，多次要求先办理房卡休息，无视，一个劲打电话拍照找同事。,感谢您入住上海龙之梦万丽酒店！在您的信息反馈中提到的这些问题和体验，这些一定对您造成了的困扰，我们深深理解，并为未能创造令您满意的服务和体验向您表达诚挚的歉意！在对您的服务过程中，我们原本应当提供更便捷、更准确的服务，而不应有任何借口；我已经把您的反馈及时转达给服务团队和酒店管理层，相关的改进方案将会立即进行，并确保在您下次入住时，提供舒适便捷的服务。我们非常重视来自于像您这样重要客人的反馈，作为万豪品牌酒店，我们为尊敬的宾客们提供高品质，真诚舒适的服务，我们都秉持原则并努力照顾好每一位客人。对于您在此次入住期间的不愉快的体验，我们再次深表歉意。选择入住上海龙之梦万丽酒店是您和您的团队对我们的信任，我们希望能够以高品质的服务为每一位客人创造难以忘怀的经历和体验！酒店服务团队将汲取此事件中我们工作的不足，更加努力地为您及与您一样尊贵宾客提供最佳的入住体验。请再次接受我们诚挚的歉意！希望您再次支持和选择上海龙之梦万丽酒店；如有任何进一步的探讨或需要任何协助，请您随时联系我们。
2.2,服务极差！前台服务员个别态度不好，与其他客人吵架。楼层服务员见到客人不问好也就算了，满脸怒气，还白人一眼！卫生也不好，如果不考虑酒店周边购物与出行方便，不会选择此酒店的，选择了真是后悔！下次不会订这个酒店。,感谢您入住上海龙之梦万丽酒店!在您的信息反馈中，您提到的有关入住体验和员工服务的方面，这些一定对您的入住体验造成了的困扰，酒店感到非常遗憾和抱歉，在对您的服务过程中，我们原本应当提供更便捷、更准确的服务，我们已经把您的反馈及时转达给房务部服务团队和酒店管理层，相关的改进方案将会立即进行，并确保在您下次入住时，提供舒适便捷的服务。我们非常重视来自于像您这样重要客人的反馈，如果您可以提供住宿的信息，我们也能确保追踪到当时服务的员工，进行教育和相应的处理。作为万豪品牌酒店，我们为尊敬的宾客们提供高品质，真诚舒适的服务，无论客人来自任何国家和地区，我们都秉持原则并努力照顾好每一位客人。对于您在此次入住期间的不愉快的体验，我们再次深表歉意。选择入住上海龙之梦万丽酒店是您和您的团队对我们的信任，我们希望能够以高品质的服务为每一位客人创造难以忘怀的经历和体验！酒店服务团队将汲取此事件中我们工作的不足，更加努力地为您提供最佳的入住体验。请再次接受我们诚挚的歉意！希望您再次支持和选择上海龙之梦万丽酒店；如有任何进一步的探讨或需要任何协助，请您随时联系我。
2.7,半夜入住房间空调坏的 一个人给我换了一个双床房,尊敬的宾客，感谢您入住上海龙之梦万丽酒店。我们已将您对评论转达给了相关部门。希望本次入住没有影响您对酒店的印象。衷心期待您在不久的将来能够再次入住！
1.7,同等价格一定不会再选这个，体验感最差,尊敬的宾客，感谢您入住上海龙之梦万丽酒店。感谢您的真知灼见，希望本次入住不会影响您对酒店的印象。衷心期待您在不久的将来能够再次入住！
1.5,订的大床房被强制改为双床房，卫生很不好，冲凉水很小且要不很热要不很凉，与800元一房的房费太不配了！！,尊敬的宾客，感谢您入住上海龙之梦万丽酒店。您的真知灼见使我们不断前进的动力。对于您所提出的问题。酒店相关部门高度重视。我们会不断汲取经验提高员工服务质量。希望在您的下一次旅程中，我们能为您提供令人满意的服务。
2.5,酒店有点旧了，最关键环境不好。晚上经常有些乱七八糟的女性出入,感谢您选择入住上海龙之梦万丽酒店！对于您的反馈我们非常重视，我们将您的反馈分享给了酒店的运营团队。期待在不久的将来您能再度光临。
2.5,我订了两天的房。7月4号入住，7月6号离店。第2天早晨吃完自助餐以后。突然上吐下泻，肚子疼的满脸豆大的汗珠。百般无奈下求助于酒店。酒店的答复2点。第一你可以去医院呀，第二你可以去药房的买药啊。真是让我无语。我怕死在这个酒店，第2天上午就换了另一家酒店去了。多付的一天房费，就算给酒店老板买火纸了。我永远不会住这家酒店。,尊敬的宾客，感谢您选择上海龙之梦万丽酒店！并给与我们及时的反馈。对于您提到的情况，我们非常重视。酒店的食品安全一直是工作的重中之重，我们严格遵循相关的规定和操作流程，包括从进货渠道开始到厨房的制作，并且当日的餐食也会根据相关规定留样备检。我们将继续按照标准和流程执行相关工作，确保食品安全和客人的健康。作为万豪旗下的五星级品牌，我们的理念是致力于给客人创造独特的体验无论是住宿还是餐饮方面。我们希望所有入住本酒店的客人都能够有一个难以忘怀的经历和高品质的服务，因为您的舒心是我们最大的工作目标。我们将更加努力地为您和其他像您一样的忠诚客人提供优质的服务，以及愉悦、舒适、欢乐的入住体验。衷心期待您的再次光临。
1.5,五星级酒店停车库的电梯是按不动的，绕一圈才能上1楼，然后转电梯到25楼前台。五星级酒店卫生间的玻璃门是裂开的，然后用胶带封一下。呵呵了脚擦伤了，问前台要创可贴，五星级酒店居然说他们从来没有创可贴。早餐品种也少得可怜。,尊敬的宾客，感谢您入住上海龙之梦万丽酒店！并和我们分享了您的入住体验，正是由于您的反馈才能帮助我们更好的提高品质和服务。我们正在对所有的客房进行装修，相信在不久以后将会有令人期待的住宿环境再次欢迎像您一样的尊贵宾客。同时，在具备硬件条件下，我们也将通过各种途径来努力提升服务的品质。作为万豪旗下的五星级品牌，我们的理念是致力于给客人创造独特的体验无论是住宿还是餐饮方面。我们希望所有入住本酒店的客人都能够有一个难以忘怀的经历和高品质的服务，因为您的舒心是我们最大的工作目标。我们将更加努力地为您和其他像您一样的忠诚客人提供优质的服务，以及愉悦、舒适、欢乐的入住体验。
